ScrapeTimestamp,IndexCode,SYMBOL,NAME,LDCP,CURRENT,CHANGE,CHANGE (%),IDX WTG (%),IDX POINT,VOLUME,FREEFLOAT (M),MARKET CAP (M)
2026-08-20 04:50:36,KMIALLSHR,TGL,Tariq Glass Industries Limited,179.91,180.75,0.84,0.47%,0.24%,0.81,"7,354",172,"31,119"
2026-08-20 04:50:36,KSE100PR,THALL,Thal Limited,552.62,559.99,7.37,1.33%,0.36%,2.63,10,32,"18,150"
2026-08-20 04:50:36,KMIALLSHR,THCCL,Thatta Cement Company Limited,75.82,75.55,-0.27,-0.36%,0.29%,-0.75,"234,321",499,"37,669"
2026-08-20 04:50:36,KMIALLSHR,TICL,The Thal Industries Corporation Limited,"1,365.21","1,360.02",-5.19,-0.38%,0.16%,-0.43,54,15,"20,432"
2026-08-20 04:50:36,KMIALLSHR,TOMCL,The Organic Meat Company Limited,37.38,37.51,0.13,0.35%,0.06%,0.14,"147,987",196,"7,365"
2026-08-20 04:50:36,KMIALLSHR,TOWL,Towellers Limited,125.56,125.56,-2.39,-1.87%,0.02%,0.0,0,17,"2,135"
2026-08-20 04:50:36,ALLSHR,TPL,TPL Corp Limited,22.35,22.65,0.3,1.34%,0.03%,0.44,"743,351",267,"6,054"
2026-08-20 04:50:36,ALLSHR,TPLP,TPL Properties Limited,15.29,15.48,0.19,1.24%,0.04%,0.59,"1,535,178",561,"8,686"
2026-08-20 04:50:36,KMIALLSHR,TPLRF1,TPL REIT Fund I,9.86,9.90,0.04,0.41%,0.14%,0.41,"6,152","1,835","18,167"
2026-08-20 04:50:36,KMIALLSHR,TREET,Treet Corporation Limited,23.73,23.84,0.11,0.46%,0.07%,0.23,"3,155",371,"8,845"
2026-08-20 04:50:36,ALLSHR,TRG,TRG Pakistan Limited,59.97,60.50,0.53,0.88%,0.17%,1.59,"347,916",545,"32,996"
2026-08-20 04:50:36,ALLSHR,TRIPF,Tri-Pack Films Limited,154.07,153.00,-1.07,-0.69%,0.03%,-0.23,"35,186",39,"5,936"
2026-08-20 04:50:36,KMIALLSHR,TRSM,Trust Modaraba,18.11,18.25,0.14,0.77%,0.00%,0.02,"62,689",30,544
2026-08-20 04:50:36,ALLSHR,TSBL,Trust Securities & Brokerage Limited,2.30,2.29,-0.01,-0.43%,0.01%,-0.04,"89,911",750,"1,718"
2026-08-20 04:50:36,KMIALLSHR,UBDL,United Brands Limited,31.47,34.62,3.15,10.01%,0.02%,1.61,"64,089",92,"3,178"
2026-08-20 04:50:36,JSGBKTI,UBL,United Bank Limited,453.66,455.60,1.94,0.43%,12.35%,40.95,"62,580",373,"169,972"
2026-08-20 04:50:36,ALLSHR,UCAPM,Unicap Modaraba,6.06,6.18,0.12,1.98%,0.00%,0.02,"2,000",24,146
2026-08-20 04:50:36,KMIALLSHR,UDLI,UDL International Limited,18.65,18.80,0.15,0.80%,0.01%,0.03,"7,979",35,660
2026-08-20 04:50:36,KMIALLSHR,UDPL,United Distributors Pakistan Limited,120.19,122.48,2.29,1.91%,0.03%,0.45,1,35,"4,320"
2026-08-20 04:50:36,KMIALLSHR,UNITY,Unity Foods Limited,10.90,11.00,0.1,0.92%,0.10%,0.66,"192,784","1,194","13,135"
2026-08-20 04:50:36,KMIALLSHR,UPFL,Unilever Pakistan Foods Limited,"25,273.97","25,348.00",74.03,0.29%,1.26%,2.63,1,6,"161,465"
2026-08-20 04:50:36,KMIALLSHR,WAFI,Wafi Energy Pakistan Limited,183.85,185.50,1.65,0.90%,0.31%,1.97,"13,116",214,"39,702"
2026-08-20 04:50:36,KMIALLSHR,WAHDAT,Wahdat Poultry Farm Limited,16.20,16.30,0.1,0.62%,0.04%,0.19,"11,800",335,"5,464"
2026-08-20 04:50:36,KMIALLSHR,WAHN,Wah Noble Chemicals Limited,281.93,282.00,0.07,0.03%,0.02%,0.0,76,9,"2,538"
2026-08-20 04:50:36,KMIALLSHR,WASL,Wasl Mobility Modaraba,6.31,6.30,-0.01,-0.16%,0.01%,-0.01,"45,921",161,"1,013"
2026-08-20 04:50:36,KMIALLSHR,WAVES,Waves Corporation Limited,10.21,10.24,0.03,0.29%,0.02%,0.05,"39,549",281,"2,882"
2026-08-20 04:50:36,ALLSHR,WAVESAPP,Waves Home Appliances Limited,9.03,9.08,0.05,0.55%,0.01%,0.07,"192,284",268,"2,432"
2026-08-20 04:50:36,ALLSHR,WTL,Worldcall Telecom Limited,1.19,1.20,0.01,0.84%,0.03%,0.27,"1,653,882","4,982","5,979"
2026-08-20 04:50:36,KSE100PR,YOUW,Yousaf Weaving Mills Limited,5.17,5.25,0.08,1.55%,0.01%,0.08,4,86,452
2026-08-20 04:50:36,KMIALLSHR,ZAHID,Zahidjee Textile Mills Limited,68.52,68.52,-1.62,-2.31%,0.10%,0.0,0,191,"13,116"
2026-08-20 04:50:36,KMIALLSHR,ZAL,Zarea Limited,40.20,40.10,-0.1,-0.25%,0.08%,-0.15,"8,857",263,"10,526"
2026-08-20 04:50:36,KMIALLSHR,ZIL,ZIL Limited,349.49,349.49,-1.46,-0.42%,0.02%,0.0,0,6,"2,140"
2026-08-20 04:50:36,KMIALLSHR,ZTL,Zephyr Textiles Limited,17.52,17.57,0.05,0.29%,0.01%,0.02,700,59,"1,044"
2026-08-20 05:21:17,KMIALLSHR,AASMNC,Al-Abid Silk Mills Limited,3.49,3.49,0.34,10.79%,0.00%,0.0,0,13,47
2026-08-20 05:21:17,ALLSHR,AATM,Ali Asghar Textile Mills Limited,61.03,61.03,0.0,0.00%,0.01%,0.0,"38,242",44,"2,711"
2026-08-20 05:21:17,ALLSHR,ABL,Allied Bank Limited,177.53,177.50,-0.03,-0.02%,1.02%,-0.19,"4,803","1,145","203,251"
2026-08-20 05:21:17,KMIALLSHR,ABOT,Abbott Laboratories (Pakistan) Limited,900.00,904.99,4.99,0.55%,0.69%,2.62,"2,244",98,"88,599"
2026-08-20 05:21:17,KMIALLSHR,ACPL,Attock Cement Pakistan Limited,229.00,228.55,-0.45,-0.20%,0.24%,-0.33,"15,391",137,"31,409"
2026-08-20 05:21:17,KMIALLSHR,ADAMS,Adam Sugar Mills Limited,66.00,67.96,1.96,2.97%,0.01%,0.18,110,17,"1,175"
2026-08-20 05:21:17,ALLSHR,ADMM,Artistic Denim Mills Limited,53.91,54.00,0.09,0.17%,0.02%,0.04,"1,311",84,"4,536"
2026-08-20 05:21:17,ALLSHR,AGHA,Agha Steel Ind.Ltd,7.37,7.39,0.02,0.27%,0.03%,0.08,"26,559",721,"5,331"
2026-08-20 05:21:17,KMIALLSHR,AGIL,Agriauto Industries Limited,151.11,151.00,-0.11,-0.07%,0.04%,-0.02,224,36,"5,436"
2026-08-20 05:21:17,ALLSHR,AGL,Agritech Limited,46.08,46.94,0.86,1.87%,0.14%,2.78,"6,101",599,"28,121"
2026-08-20 05:21:17,KMIALLSHR,AGP,AGP Limited,181.27,182.50,1.23,0.68%,0.40%,1.85,"31,305",280,"51,100"
2026-08-20 05:21:17,KMIALLSHR,AGTL,Al-Ghazi Tractors Limited,361.30,364.00,2.7,0.75%,0.16%,0.84,"3,524",58,"21,099"
2026-08-20 05:21:17,PSXDIV20,AHCL,Arif Habib Corporation Limited,16.43,16.45,0.02,0.12%,4.33%,4.45,"63,301","5,870","96,562"
2026-08-20 05:21:17,ALLSHR,AHL,Arif Habib Limited,131.04,132.99,1.95,1.49%,0.04%,0.69,"3,247",65,"8,690"
2026-08-20 05:21:17,KMIALLSHR,AHTM,Ahmad Hassan Textile Mills Limited,96.96,96.96,1.96,2.06%,0.01%,0.0,0,8,821
2026-08-20 05:21:17,ALLSHR,AICL,Adamjee Insurance Company Limited,83.81,85.00,1.19,1.42%,0.15%,2.25,"83,945",350,"29,750"
2026-08-20 05:21:17,KMIALLSHR,AIRLINK,Air Link Communication Limited,133.93,134.85,0.92,0.69%,0.41%,1.95,"37,225",395,"53,302"
2026-08-20 05:21:17,ALLSHR,AKBLXD,Askari Bank Limited,105.10,105.50,0.4,0.38%,0.77%,3.12,"261,719","1,449","152,901"
2026-08-20 05:21:17,ALLSHR,AKDSL,AKD Securities Limited,36.95,36.90,-0.05,-0.13%,0.10%,-0.15,"9,068",558,"20,584"
2026-08-20 05:21:17,KMIALLSHR,AKGL,Al-Khair Gadoon Limited,86.80,78.12,-8.68,-10.00%,0.01%,-0.47,"16,879",10,781
2026-08-20 05:21:17,ALLSHR,ALAC,Askari Life Assurance Company Limited,20.36,20.00,-0.36,-1.77%,0.02%,-0.29,"23,340",150,"3,003"
2026-08-20 05:21:17,ALLSHR,ALIFE,Adamjee Life Assurance Company Limited,33.99,34.49,0.5,1.47%,0.05%,0.71,"47,721",263,"9,054"
2026-08-20 05:21:17,KMIALLSHR,ALNRS,Al-Noor Sugar Mills Limited,126.68,126.68,-3.2,-2.46%,0.02%,0.0,0,20,"2,594"
2026-08-20 05:21:17,ALLSHR,ALTN,Altern Energy Limited,7.53,7.58,0.05,0.66%,0.01%,0.1,"10,796",363,"2,754"
2026-08-20 05:21:17,ALLSHR,AMTEXNC,Amtex Limited,4.34,4.30,-0.04,-0.92%,0.01%,-0.06,"18,633",259,"1,116"
2026-08-20 05:21:17,KMIALLSHR,ANL,Azgard Nine Limited,10.11,10.24,0.13,1.29%,0.04%,0.34,"9,611",485,"4,971"
2026-08-20 05:21:17,ALLSHR,ANSM,Ansari Sugar Mills Limited,28.55,28.13,-0.42,-1.47%,0.01%,-0.13,"5,652",56,"1,579"
2026-08-20 05:21:17,KMIALLSHR,ANTM,AN Textile Mills Limited,66.08,67.89,1.81,2.74%,0.01%,0.09,"7,758",10,656
2026-08-20 05:21:17,PSXDIV20,APL,Attock Petroleum Limited,557.06,564.00,6.94,1.25%,2.86%,29.76,"2,435",113,"63,828"
2026-08-20 05:21:17,KMIALLSHR,ARCTM,Arctic Textile Mills Limited,62.81,58.49,-4.32,-6.88%,0.01%,-0.31,"388,607",13,771
2026-08-20 05:21:17,ALLSHR,ARPAK,Arpak International Investments Ltd.,157.40,173.00,15.6,9.91%,0.00%,0.34,"26,038",4,692
2026-08-20 05:21:17,KMIALLSHR,ARPL,Archroma Pakistan Limited,431.48,427.00,-4.48,-1.04%,0.11%,-0.83,105,35,"14,759"
2026-08-20 05:21:17,ALLSHR,ARUJNC,Aruj Industries Limited,12.02,11.92,-0.1,-0.83%,0.00%,-0.01,"3,583",10,125
2026-08-20 05:21:17,KMIALLSHR,ASCNC,Al Shaheer Corporation Limited,12.92,13.05,0.13,1.01%,0.04%,0.26,"74,393",375,"4,893"
2026-08-20 05:21:17,KMIALLSHR,ASHT,Ashfaq Textile Mills Limited,43.95,41.89,-2.06,-4.69%,0.02%,-0.51,"99,742",47,"1,951"
2026-08-20 05:21:17,ACI,ASL,Aisha Steel Mills Limited,15.29,15.69,0.4,2.62%,0.91%,5.64,"1,415,600",420,"6,590"
2026-08-20 05:21:17,ALLSHR,ASTL,Amreli Steels Limited,15.89,16.12,0.23,1.45%,0.03%,0.42,"158,447",337,"5,433"
2026-08-20 05:21:17,KMIALLSHR,ASTM,Asim Textile Mills Limited,120.46,108.41,-12.05,-10.00%,0.01%,-0.98,"323,230",15,"1,645"
2026-08-20 05:21:17,KMIALLSHR,ATBA,Atlas Battery Limited,203.08,204.49,1.41,0.69%,0.06%,0.26,548,35,"7,161"
2026-08-20 05:21:17,ALLSHR,ATLH,Atlas Honda Limited,"1,601.29","1,616.00",14.71,0.92%,1.01%,9.84,"2,499",124,"200,526"
2026-08-20 05:21:17,MII30,ATRL,Attock Refinery Limited,"1,064.03","1,057.00",-7.03,-0.66%,1.57%,-2.4,"409,610",43,"45,077"
2026-08-20 05:21:17,KMIALLSHR,AVN,Avanceon Limited,32.78,33.26,0.48,1.46%,0.11%,1.11,"169,533",430,"14,291"
2026-08-20 05:21:17,KMIALLSHR,AWTX,Allawasaya Tex. & Finishing Mills Ltd,"1,601.11","1,586.00",0.0,0.00%,0.01%,0.0,0,1,"1,269"
2026-08-20 05:21:17,JSGBKTI,BAFLXD,Bank Alfalah Limited,56.75,56.58,-0.17,-0.30%,12.11%,-29.44,"468,115","2,947","166,748"
2026-08-20 05:21:17,KMIALLSHR,BAFS,Baba Farid Sugar Mills Limited,517.54,525.00,7.46,1.44%,0.04%,0.38,135,9,"4,961"
2026-08-20 05:21:17,JSGBKTI,BAHL,Bank AL Habib Limited,173.63,174.52,0.89,0.51%,12.48%,51.49,"2,186",985,"171,818"
2026-08-20 05:21:17,ALLSHR,BAPL,Bawany Air Products Limited,31.12,32.55,1.43,4.60%,0.00%,0.06,"95,593",8,244
2026-08-20 05:21:17,KMIALLSHR,BATA,Bata Pakistan Limited,897.79,890.13,-7.66,-0.85%,0.05%,-0.31,118,8,"6,729"
2026-08-20 05:21:17,KMIALLSHR,BBFL,Big Bird Foods Limited,42.12,42.46,0.34,0.81%,0.10%,0.54,"40,865",299,"12,692"
2026-08-20 05:21:17,KMIALLSHR,BCL,Bolan Castings Limited,71.56,71.56,0.65,0.92%,0.01%,0.0,0,11,821
2026-08-20 05:21:17,KMIALLSHR,BECO,Beco Steel Limited,5.02,5.01,-0.01,-0.20%,0.05%,-0.07,"1,049,608","1,250","6,261"
2026-08-20 05:21:17,KMIALLSHR,BERG,Berger Paints Pakistan Limited,171.25,159.01,-12.24,-7.15%,0.03%,-1.61,"1,006,772",25,"3,904"
2026-08-20 05:21:17,KMIALLSHR,BFAGRO,Barkat Frisian Agro Limited,33.09,33.40,0.31,0.94%,0.08%,0.52,"12,702",310,"10,354"
2026-08-20 05:21:17,KMIALLSHR,BFBIO,BF Biosciences Limited,138.20,137.60,-0.6,-0.43%,0.09%,-0.28,"108,198",88,"12,155"
2026-08-20 05:21:17,KMIALLSHR,BFMOD,B.F. Modaraba,22.32,22.45,0.13,0.58%,0.00%,0.01,"2,091",8,169
2026-08-20 05:21:17,ALLSHR,BGL,Baluchistan Glass Limited,11.11,11.19,0.08,0.72%,0.04%,0.28,"2,690",639,"7,145"
2026-08-20 05:21:17,KMIALLSHR,BHAT,Bhanero Textile Mills Limited,806.13,806.13,-15.87,-1.93%,0.02%,0.0,0,3,"2,451"
2026-08-20 05:21:17,KMIALLSHR,BIFO,Biafo Industries Limited,132.41,133.45,1.04,0.78%,0.05%,0.26,"74,685",46,"6,190"
2026-08-20 05:21:17,KMIALLSHR,BIPL,BankIslami Pakistan Limited,27.66,27.74,0.08,0.29%,0.24%,0.48,"363,585","1,109","30,755"
2026-08-20 05:21:17,KMIALLSHR,BLUEX,Blue-Ex Limited,7.21,7.64,0.43,5.96%,0.02%,0.66,"5,311,561",284,"2,172"
2026-08-20 05:21:17,ALLSHR,BML,Bank Makramah Limited,58.02,58.21,0.19,0.33%,0.30%,1.05,"16,474","1,028","59,833"
2026-08-20 05:21:17,KMIALLSHR,BNL,Bunnys Limited,6.24,6.32,0.08,1.28%,0.03%,0.29,"164,571",668,"4,222"
2026-08-20 05:21:17,KMIALLSHR,BNWM,Bannu Woollen Mills Limited,69.91,69.02,-0.89,-1.27%,0.01%,-0.05,35,10,656
2026-08-20 05:21:17,JSGBKTI,BOP,The Bank of Punjab,33.57,33.75,0.18,0.54%,11.67%,50.34,"815,656","4,760","160,636"
2026-08-20 05:21:17,KMIALLSHR,BPL,Burshane LPG (Pakistan) Limited,52.84,52.08,-0.76,-1.44%,0.01%,-0.09,"2,541",22,"1,171"
2026-08-20 05:21:17,KMIALLSHR,BRRG,B.R.R Guardian Limited,46.19,45.00,-1.19,-2.58%,0.03%,-0.61,"75,000",95,"4,275"
2026-08-20 05:21:17,KMIALLSHR,BTL,Blessed Textiles Limited,954.85,959.60,4.75,0.50%,0.05%,0.16,1,6,"6,172"
2026-08-20 05:21:17,KMIALLSHR,BUXL,Buxly Paints Limited,447.26,491.99,44.73,10.00%,0.01%,0.35,"149,735",1,708
2026-08-20 05:21:17,ALLSHR,BWCL,Bestway Cement Limited,500.62,499.24,-1.38,-0.28%,1.49%,-4.44,"2,408",596,"297,673"
2026-08-20 05:21:17,KMIALLSHR,BWHL,Baluchistan Wheels Limited,235.07,235.00,-0.07,-0.03%,0.02%,-0.01,"3,637",13,"3,134"
2026-08-20 05:21:17,KMIALLSHR,CCM,Crescent Cotton Mills Limited,50.06,51.00,0.94,1.88%,0.01%,0.11,96,23,"1,156"
2026-08-20 05:21:17,ALLSHR,CENI,Century Insurance Company Limited,65.26,67.88,2.62,4.02%,0.02%,0.78,"45,905",55,"3,756"
2026-08-20 05:21:17,KMIALLSHR,CEPB,Century Paper & Board Mills Limited,28.33,28.50,0.17,0.60%,0.09%,0.37,"61,017",402,"11,449"
2026-08-20 05:21:17,KMIALLSHR,CFL,Crescent Fibres Limited,65.31,59.20,-6.11,-9.35%,0.01%,-0.41,"1,864",12,735
2026-08-20 05:21:17,KMIALLSHR,CHAS,Chashma Sugar Mills Limited,85.02,86.00,0.98,1.15%,0.02%,0.15,"6,021",29,"2,468"
2026-08-20 05:21:17,ALLSHR,CHBL,Chenab Limited,9.39,9.46,0.07,0.75%,0.01%,0.04,"18,477",115,"1,088"
2026-08-20 05:21:17,MII30,CHCC,Cherat Cement Company Limited,308.38,309.00,0.62,0.20%,1.15%,0.53,"13,210",107,"33,020"
2026-08-20 05:21:17,ALLSHR,CJPLNC,Crescent Jute Products Limited,23.36,23.97,0.61,2.61%,0.00%,0.08,"318,875",24,570
2026-08-20 05:21:17,ALLSHR,CLCPS,Chenab Limited (Pref),3.78,3.77,-0.01,-0.26%,0.00%,0.0,"1,304",80,302
2026-08-20 05:21:17,KMIALLSHR,CLOV,Clover Pakistan Limited,6.93,6.93,0.0,0.00%,0.02%,0.0,"409,006",389,"2,698"
2026-08-20 05:21:17,ALLSHR,CLVL,Cordoba Logistics & Ventures Limited,22.53,24.78,2.25,9.99%,0.01%,0.87,"125,773",72,"1,787"
2026-08-20 05:21:17,JSMFI,CNERGY,Cnergyico PK Limited,14.01,13.65,-0.36,-2.57%,9.27%,-72.85,"70,046,194","7,379","100,720"
2026-08-20 05:21:17,MII30,COLG,Colgate-Palmolive (Pakistan) Limited,"1,218.81","1,222.00",3.19,0.26%,1.03%,0.62,"1,200",24,"29,667"
2026-08-20 05:21:17,KMIALLSHR,CPHL,Citi Pharma Ltd.,72.04,72.60,0.56,0.78%,0.13%,0.69,"129,036",228,"16,586"
2026-08-20 05:21:17,KMIALLSHR,CPPL,Cherat Packaging Limited,112.50,114.00,1.5,1.33%,0.04%,0.39,"241,154",49,"5,597"
2026-08-20 05:21:17,KMIALLSHR,CRTM,The Crescent Textile Mills Limited,72.15,73.00,0.85,1.18%,0.06%,0.46,139,100,"7,300"
2026-08-20 05:21:17,ACI,CSAP,Crescent Steel & Allied Products Limited,104.85,105.00,0.15,0.14%,0.66%,0.23,"17,968",45,"4,729"
2026-08-20 05:21:17,ALLSHR,CSIL,Crescent Star Insurance Limited,5.90,5.94,0.04,0.68%,0.00%,0.03,"434,513",149,883
2026-08-20 05:21:17,ALLSHR,CTM,Colony Textile Mills Limited,6.64,6.77,0.13,1.96%,0.02%,0.35,"3,883",498,"3,372"
2026-08-20 05:21:17,KMIALLSHR,DAAG,Data Agro Limited,82.19,85.00,2.81,3.42%,0.00%,0.06,11,4,340
2026-08-20 05:21:17,KMIALLSHR,DADX,Dadex Eternit Limited,88.01,88.01,-0.58,-0.65%,0.01%,0.0,0,11,947
2026-08-20 05:21:17,ALLSHR,DBCINC,Dadabhoy Cement Industries Limited,13.61,14.33,0.72,5.29%,0.01%,0.38,"982,769",98,"1,408"
2026-08-20 05:21:17,KMIALLSHR,DBSLNC,Dadabhoy Sack Limited,7.00,7.00,0.0,0.00%,0.00%,0.0,0,4,28
2026-08-20 05:21:17,KMIALLSHR,DCL,Dewan Cement Limited,10.45,10.49,0.04,0.38%,0.04%,0.12,"242,595",544,"5,708"
2026-08-20 05:21:17,KMIALLSHR,DCR,Dolmen City REIT,38.88,38.80,-0.08,-0.21%,0.67%,-0.95,"29,521","2,224","86,280"
2026-08-20 05:21:17,ALLSHR,DEL,Dawood Equities Limited,21.63,22.38,0.75,3.47%,0.00%,0.11,"10,300",28,615
2026-08-20 05:21:17,ALLSHR,DFML,Dewan Farooque Motors Limited,18.04,18.00,-0.04,-0.22%,0.03%,-0.06,"70,711",300,"5,400"
2026-08-20 05:21:17,KMIALLSHR,DFSM,Dewan Farooque Spinning Mills Limited,14.94,15.10,0.16,1.07%,0.01%,0.08,"41,234",98,"1,476"
2026-08-20 05:21:17,MII30,DGKC,D.G. Khan Cement Company Limited,213.69,215.08,1.39,0.65%,1.64%,2.44,"1,284,807",219,"47,115"
2026-08-20 05:21:17,KMIALLSHR,DINT,Din Textile Mills Limited,62.00,63.00,1.0,1.61%,0.03%,0.28,"1,020",52,"3,305"
2026-08-20 05:21:17,KMIALLSHR,DMC,D.M. Corporation Limited.,183.15,178.00,-5.15,-2.81%,0.00%,-0.08,2,3,543
2026-08-20 05:21:17,KMIALLSHR,DNCC,Dandot Cement Company Limited,17.78,18.09,0.31,1.74%,0.04%,0.53,"16,197",316,"5,723"
2026-08-20 05:21:17,KMIALLSHR,DOL,Descon Oxychem Limited,29.98,30.24,0.26,0.87%,0.04%,0.24,"2,569",175,"5,293"
2026-08-20 05:21:17,ALLSHR,DSIL,D.S. Industries Limited,11.54,11.51,-0.03,-0.26%,0.00%,-0.01,"850,381",84,963
2026-08-20 05:21:17,KMIALLSHR,DSLNC,Dost Steels Limited,4.93,4.96,0.03,0.61%,0.02%,0.07,"72,732",445,"2,206"
2026-08-20 05:21:17,ALLSHR,DWAENC,Dewan Automotive Engineering Limited,23.50,23.00,-0.5,-2.13%,0.00%,-0.06,"4,551",21,492
2026-08-20 05:21:17,KMIALLSHR,DWSMNC,Dewan Sugar Mills Limited,6.65,6.94,0.29,4.36%,0.00%,0.14,"3,148",92,635
2026-08-20 05:21:17,ALLSHR,DWTMNC,Dewan Textile Mills Limited,10.64,11.21,0.57,5.36%,0.00%,0.14,"86,578",46,516
2026-08-20 05:21:17,KMIALLSHR,DYNO,Dynea Pakistan Limited,339.64,344.00,4.36,1.28%,0.05%,0.44,2,19,"6,492"
2026-08-20 05:21:17,KMIALLSHR,ECOP,Ecopack Limited,48.93,49.00,0.07,0.14%,0.02%,0.02,122,48,"2,365"
2026-08-20 05:21:17,MII30,EFERTXD,Engro Fertilizers Limited,185.38,184.90,-0.48,-0.26%,3.88%,-2.31,"94,729",601,"111,104"
2026-08-20 05:21:17,ALLSHR,EFUL,EFU Life Assurance Limited,177.64,180.00,2.36,1.33%,0.09%,1.34,"19,863",105,"18,900"
2026-08-20 05:21:17,KMIALLSHR,ELCM,Elahi Cotton Mills Limited,206.26,210.00,3.74,1.81%,0.00%,0.03,7,1,273
2026-08-20 05:21:17,KMIALLSHR,ELSM,Ellcot Spinning Mills Limited,142.30,142.30,0.0,0.00%,0.01%,0.0,0,11,"1,558"
2026-08-20 05:21:17,KMIALLSHR,EMCO,Emco Industries Limited,49.31,51.00,1.69,3.43%,0.01%,0.32,"9,623",35,"1,785"
2026-08-20 05:21:17,MII30,ENGROH,Engro Holdings Limited,265.01,268.21,3.2,1.21%,9.01%,24.66,"612,226",963,"258,390"
2026-08-20 05:21:17,KMIALLSHR,EPCL,Engro Polymer & Chemicals Limited,33.33,33.45,0.12,0.36%,0.24%,0.58,"43,345",909,"30,403"
2026-08-20 05:21:17,KMIALLSHR,EPQLXD,Engro Powergen Qadirpur Limited,24.78,24.79,0.01,0.04%,0.06%,0.02,"5,754",324,"8,027"
2026-08-20 05:21:17,ALLSHR,ESBLNC,Escorts Investment Bank Limited,11.22,11.34,0.12,1.07%,0.01%,0.09,"3,203",136,"1,538"
2026-08-20 05:21:17,KMIALLSHR,EXIDE,Exide Pakistan Limited,471.81,471.85,0.04,0.01%,0.03%,0.0,311,8,"3,666"
2026-08-20 05:21:17,MII30,FABLXD,Faysal Bank Limited,97.06,97.20,0.14,0.14%,1.54%,0.51,"32,815",455,"44,256"
2026-08-20 05:21:17,KMIALLSHR,FANM,First Al-Noor Modaraba,8.00,8.30,0.3,3.75%,0.00%,0.04,"4,002",23,192
2026-08-20 05:21:17,KMIALLSHR,FASM,Faisal Spinning Mills Limited,331.00,342.00,11.0,3.32%,0.03%,0.59,2,10,"3,420"
2026-08-20 05:21:17,MII30,FATIMA,Fatima Fertilizer Company Limited,161.25,157.49,-3.76,-2.33%,1.73%,-9.47,"403,660",315,"49,609"
2026-08-20 05:21:17,MII30,FCCL,Fauji Cement Company Limited,55.74,55.82,0.08,0.14%,1.67%,0.55,"334,184",858,"47,921"
2026-08-20 05:21:17,KMIALLSHR,FCEPL,Frieslandcampina Engro Pakistan Limited,126.51,127.01,0.5,0.40%,0.76%,2.05,"61,678",767,"97,365"
2026-08-20 05:21:17,ALLSHR,FCIBL,First Credit and Investment Bank Limited,29.73,31.75,2.02,6.79%,0.01%,0.71,"1,221",65,"2,064"
2026-08-20 05:21:17,KMIALLSHR,FCL,Fast Cables Limited,28.79,28.41,-0.38,-1.32%,0.14%,-1.31,"2,722,751",645,"18,312"
2026-08-20 05:21:17,ALLSHR,FCSC,First Capital Securities Corporation,4.87,4.90,0.03,0.62%,0.01%,0.05,"8,264",317,"1,551"
2026-08-20 05:21:17,ALLSHR,FDPL,First Dawood Properties Limited,4.86,5.00,0.14,2.88%,0.00%,0.11,"92,764",148,742
2026-08-20 05:21:17,KMIALLSHR,FECM,First Elite Capital Modaraba,22.41,22.50,0.09,0.40%,0.00%,0.01,"19,318",11,255
2026-08-20 05:21:17,KMIALLSHR,FECTC,Fecto Cement Limited,107.92,109.88,1.96,1.82%,0.04%,0.53,"27,864",50,"5,512"
2026-08-20 05:21:17,KMIALLSHR,FEM,First Equity Modaraba,10.74,11.24,0.5,4.66%,0.00%,0.14,"1,450",52,589
2026-08-20 05:21:17,KMIALLSHR,FEROZ,Ferozsons Laboratories Limited,364.11,369.89,5.78,1.59%,0.12%,1.35,170,43,"16,079"
2026-08-20 05:21:17,MII30,FFC,Fauji Fertilizer Company Limited,542.89,545.99,3.1,0.57%,15.07%,19.62,"98,241",791,"432,131"
2026-08-20 05:21:17,ACI,FFL,Fauji Foods Limited,16.08,16.12,0.04,0.25%,1.45%,0.87,"174,312",650,"10,475"
2026-08-20 05:21:17,KMIALLSHR,FFLM,First Fidelity Leasing Modaraba,13.05,13.25,0.2,1.53%,0.00%,0.03,"4,711",26,350
2026-08-20 05:21:17,KMIALLSHR,FHAM,First Habib Modaraba,32.73,32.93,0.2,0.61%,0.03%,0.12,167,111,"3,650"
2026-08-20 05:21:17,KMIALLSHR,FIBLM,First IBL Modaraba,15.82,17.40,1.58,9.99%,0.00%,0.18,"574,390",22,377
2026-08-20 05:21:17,KMIALLSHR,FILNC,Fateh Industries Limited,243.51,240.00,-3.51,-1.44%,0.00%,-0.04,63,2,480
2026-08-20 05:21:17,KMIALLSHR,FIMM,First Imrooz Modaraba,219.15,223.00,3.85,1.76%,0.01%,0.06,14,3,669
2026-08-20 05:21:17,KMIALLSHR,FLYNG,Flying Cement Company Limited,42.30,42.30,0.0,0.00%,0.23%,0.0,530,695,"29,390"
2026-08-20 05:21:17,KMIALLSHR,FML,Feroze1888 Mills Limited,52.55,52.50,-0.05,-0.09%,0.16%,-0.11,"1,170",399,"20,969"
2026-08-20 05:21:17,KMIALLSHR,FNBMNC,First National Bank Modaraba,0.64,0.64,0.0,0.00%,0.00%,0.0,0,25,16
2026-08-20 05:21:17,ALLSHR,FNEL,First National Equities Limited,1.17,1.21,0.04,3.42%,0.02%,0.58,"13,457,628","2,673","3,234"
2026-08-20 05:21:17,KMIALLSHR,FPJM,First Punjab Modaraba,13.33,14.66,1.33,9.98%,0.00%,0.24,"1,013,577",34,499
